% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=1029641, Wed Jul 30 16:41:15 2025, <python>{}</python>
1 5 0.3602777386423316 0 0 0.32597395990854944 0.34147239891522746
2 10 0.3392427135352242 0 0 0.2713730451334231 0.34722581764932575
3 15 0.35975053443652794 0 0 0.25777216658963176 0.40405821520735535
4 20 0.25611970983848464 0 0 0.16669785288418992 0.2887259628904797
